Date,London futures (£ sterling/tonne),New York futures (US$/tonne),ICCO daily price (US$/tonne),ICCO daily price (Euro/tonne),Days,MA_7,MA_30,MA_90,Price_Diff,Volatility_7,Volatility_30,Volatility_90
2020-03-13,1840.67,2418.0,2344.65,2117.0,6535,1864.5228571428572,1959.4779999999998,1898.6223333333335,-12.659999999999854,22.544473612913965,62.5220350894301,85.36997131523876
2020-03-16,1806.67,2337.33,2277.33,2041.0,6536,1853.3799999999999,1954.5893333333333,1898.3075555555558,-34.0,29.215927733693178,68.47014360330515,85.6589370284216
2020-03-17,1823.67,2306.67,2254.92,2056.0,6537,1846.7142857142858,1950.334,1897.7483333333334,17.0,30.01605673488325,72.52649197790018,85.9830870912151
2020-03-18,1822.0,2264.67,2187.5,2023.0,6538,1844.4285714285713,1944.7673333333335,1897.1557777777778,-1.6700000000000728,31.368954094125,75.79181827071642,86.32241301492478
2020-03-19,1794.67,2217.0,2154.84,2020.0,6539,1834.3342857142857,1937.3120000000001,1895.418777777778,-27.329999999999927,34.712752631344514,79.2285814589637,86.79831583088935
2020-03-20,1809.0,2218.0,2170.93,2036.0,6540,1821.43,1929.801,1893.592888888889,14.329999999999927,20.33711795396137,80.3863298701937,86.86935415002304
2020-03-23,1824.33,2243.67,2171.28,2020.0,6541,1817.287142857143,1922.923,1891.989111111111,15.329999999999927,15.012480046597268,80.28553977887773,86.80008176673452
2020-03-24,1825.67,2263.0,2208.1,2046.0,6542,1815.1442857142858,1916.2453333333333,1891.0076666666666,1.3400000000001455,11.857619009650605,79.74589172136888,87.0474284778817
2020-03-25,1819.0,2248.0,2202.85,2030.0,6543,1816.9057142857143,1910.1563333333334,1890.0854444444444,-6.670000000000073,11.291245661044126,79.97193768520245,87.36873980291386
2020-03-26,1792.33,2255.0,2187.93,2018.0,6544,1812.4285714285713,1903.111666666667,1888.8557777777776,-26.670000000000073,14.040713928629652,80.75489369534546,87.96172940776407
2020-03-27,1769.33,2268.33,2181.13,2011.0,6545,1804.9042857142856,1895.656,1887.4780000000003,-23.0,20.625309579363247,82.4765893053759,88.85742956679928
2020-03-30,1761.33,2264.67,2225.95,2020.0,6546,1800.1414285714286,1887.3003333333334,1885.9964444444445,-8.0,26.418442061537288,82.9794903402386,89.84232446833113
2020-03-31,1749.33,2254.33,2218.36,2014.0,6547,1791.6171428571429,1879.0556666666666,1884.403777777778,-12.0,32.09955176970302,84.01911353492524,90.98593165213502
2020-04-01,1737.33,2245.67,2201.24,2013.0,6548,1779.1885714285713,1869.711,1882.7259999999999,-12.0,34.10269902747515,83.6597540678243,92.29551189743597
2020-04-02,1759.0,2280.0,2230.01,2053.0,6549,1769.6642857142856,1860.5886666666668,1881.0001111111112,21.670000000000073,27.65874054575673,80.1237103713831,93.14627272448796
2020-04-03,1778.33,2260.0,2218.47,2055.0,6550,1763.8542857142857,1852.444,1879.8778888888887,19.329999999999927,18.233781704410195,75.356742763996,93.77293402774899
2020-04-06,1838.0,2361.33,2312.19,2139.0,6551,1770.3785714285714,1847.2106666666666,1879.4223333333332,59.67000000000007,32.61794313398349,70.40408108925229,93.87677974557145
2020-04-07,1850.67,2394.0,2340.48,2149.0,6552,1781.9985714285715,1842.6773333333333,1879.3261111111112,12.670000000000073,44.504727250318645,65.30877122974537,93.90204025133629
2020-04-08,1838.0,2368.67,2324.77,2141.0,6553,1792.9514285714286,1838.333,1879.274222222222,-12.670000000000073,47.876993580341434,60.84432374567015,93.9238112344749
2020-04-09,1810.33,2305.0,2280.84,2087.0,6554,1801.6657142857143,1832.8996666666667,1878.8853333333332,-27.670000000000073,44.009191031471396,55.40859664927992,94.1381491787033
2020-04-13,1790.17,2266.67,2255.37,2067.0,6555,1809.2142857142858,1827.8053333333335,1878.3983333333333,-20.159999999999854,34.67721194931867,51.848066816830844,94.48569136370433
2020-04-14,1770.0,2269.33,2252.2,2053.0,6556,1810.7857142857142,1822.149666666667,1877.6872222222223,-20.170000000000073,32.1819156552971,48.36163872206868,95.06266757439455
2020-04-15,1704.67,2228.0,2182.36,2000.0,6557,1800.2628571428572,1814.6163333333332,1876.0761111111112,-65.32999999999993,51.065500328655844,48.476396992774504,96.75646722509279
2020-04-16,1725.33,2257.67,2202.34,2031.0,6558,1784.1671428571428,1808.3606666666667,1874.8945555555556,20.659999999999854,54.807920569467704,47.44055205042737,97.94680293333589
2020-04-17,1772.33,2347.67,2282.56,2098.0,6559,1772.9757142857143,1804.6159999999998,1874.3907777777777,47.0,46.30370822346925,45.60777010325994,98.36016591445654
2020-04-20,1773.0,2340.33,2276.21,2094.0,6560,1763.69,1801.3716666666664,1874.0388888888888,0.6700000000000728,36.588868525904985,44.212442786223924,98.66856550584686
2020-04-21,1772.33,2309.33,2242.92,2066.0,6561,1758.2614285714285,1799.1826666666666,1873.9092222222223,-0.6700000000000728,30.89106150585106,43.96138383290976,98.79580696909397
2020-04-22,1806.33,2351.33,2290.22,2115.0,6562,1760.57,1797.2160000000001,1874.101777777778,34.0,34.109310068355995,42.1839469875323,98.64523084060285
2020-04-23,1808.0,2348.0,2292.88,2120.0,6563,1765.9985714285715,1794.1716666666666,1874.5758888888888,1.6700000000000728,38.58986154797269,37.60780495690756,98.21819178502989
2020-04-24,1797.33,2315.33,2266.85,2099.0,6564,1779.2357142857143,1792.305,1874.7906666666668,-10.670000000000073,28.66175027065835,35.922232166051856,98.02557840700445
2020-04-27,1799.0,2309.67,2272.96,2099.0,6565,1789.76,1790.9160000000002,1875.0832222222225,1.6700000000000728,16.524993192321983,34.77492473526643,97.7562975106416
2020-04-28,1802.0,2331.33,2287.5,2110.0,6566,1793.9985714285715,1790.7603333333334,1875.7054444444448,3.0,15.048292736787644,34.71236781312993,97.10147444654581
2020-04-29,1826.33,2357.33,2318.25,2136.0,6567,1801.6171428571429,1790.8489999999997,1876.6943333333331,24.329999999999927,16.107914943156374,34.80260843868672,96.12469277930309
2020-04-30,1825.67,2386.0,2344.45,2145.0,6568,1809.2371428571428,1790.9713333333334,1877.4906666666668,-0.6599999999998545,12.049494753559406,34.92212683939974,95.39089561298805
2020-05-01,1801.67,2374.67,2313.56,2107.0,6569,1808.5714285714287,1791.2046666666668,1878.098111111111,-24.0,12.361566012938551,34.971042871765334,94.72232597424076
2020-05-04,1818.0,2353.0,2306.89,2115.0,6570,1810.0,1791.5046666666667,1878.661111111111,16.329999999999927,12.85259766246528,35.16701890762417,94.20573205259765
2020-05-05,1813.67,2341.67,2300.43,2121.0,6571,1812.3342857142857,1791.1493333333333,1878.95,-4.329999999999927,11.58974670033816,34.876565092369646,93.96311891832457
2020-05-06,1815.0,2337.33,2291.61,2119.0,6572,1814.6200000000001,1790.7936666666667,1879.4463333333335,1.3299999999999272,9.988867136630995,34.56540621459881,93.49975387160231
2020-05-07,1834.33,2352.33,2309.69,2136.0,6573,1819.2385714285715,1791.3046666666667,1879.9685555555554,19.329999999999927,10.634582625834815,35.10586616989887,93.10991896814727
2020-05-08,1850.5,2362.33,2331.16,2150.0,6574,1822.6914285714286,1793.2436666666665,1880.485222222222,16.170000000000073,15.92743485182367,36.73318423471643,92.8121712793951
2020-05-11,1866.67,2432.0,2367.64,2189.0,6575,1828.5485714285714,1796.4883333333335,1881.2037777777778,16.170000000000073,23.11997363664513,38.78953156708718,92.44732994947327
2020-05-12,1827.33,2367.0,2307.77,2124.0,6576,1832.2142857142858,1798.6883333333333,1881.8111111111111,-39.340000000000146,19.96732402146723,38.59788497717597,91.9042546905065
2020-05-13,1861.0,2416.67,2346.57,2165.0,6577,1838.357142857143,1802.4106666666667,1882.4555555555555,33.67000000000007,21.426590734017992,39.055632640097194,91.54807320812439
2020-05-14,1851.33,2377.33,2318.44,2147.0,6578,1843.7371428571428,1806.2106666666666,1883.0851111111112,-9.670000000000073,18.756429754882575,38.037793722337206,91.13147989317878
2020-05-15,1860.0,2360.0,2308.88,2134.0,6579,1850.1657142857143,1809.5773333333334,1883.3962222222221,8.670000000000073,14.492488695131117,38.18455672065281,91.00282576894429
2020-05-18,1850.33,2372.33,2314.82,2123.0,6580,1852.4514285714286,1811.9773333333333,1883.2073333333333,-9.670000000000073,12.733676385585577,38.41485649509799,91.05417654875329
2020-05-19,1859.67,2390.67,2334.43,2134.0,6581,1853.7614285714285,1812.6996666666669,1882.9481111111113,9.340000000000146,12.968976352286663,39.11834083315621,91.08797626466821
2020-05-20,1846.33,2372.0,2316.0,2110.0,6582,1850.8557142857142,1812.5549999999998,1881.9332222222222,-13.340000000000146,11.822709584179327,38.98086106423369,90.9802070934349
2020-05-21,1832.0,2312.0,2276.54,2078.0,6583,1851.5228571428572,1812.3549999999998,1880.5554444444444,-14.329999999999927,10.3087498668178,38.86101599021631,90.78465840996759
2020-05-22,1863.0,2347.0,2311.93,2122.0,6584,1851.8085714285714,1814.1106666666667,1879.6257777777778,31.0,10.63766175558068,39.941130294398995,90.52805747925095
2020-05-26,1829.67,2366.33,2312.53,2108.0,6585,1848.7142857142858,1815.4273333333333,1877.7406666666668,-33.32999999999993,13.551286356350651,39.77542638824352,89.77067843912627
2020-05-27,1820.0,2326.0,2276.48,2076.0,6586,1843.0,1817.094,1875.7592222222224,-9.670000000000073,16.178151934228296,38.842913133394454,89.0442255504979
2020-05-28,1848.67,2384.67,2332.04,2108.0,6587,1842.7628571428572,1821.894,1873.8258888888888,28.670000000000073,16.064567339847525,32.91633758483469,87.69741419191264
2020-05-29,1849.33,2404.67,2342.35,2109.0,6588,1841.2857142857142,1826.0273333333332,1872.2332222222224,0.6599999999998545,14.665288788327553,27.75301647888001,86.81196763961177
2020-06-01,1849.67,2452.67,2380.39,2140.0,6589,1841.7628571428572,1828.6053333333334,1870.959222222222,0.3400000000001455,14.909068509349648,26.138132631657218,86.28496576676102
2020-06-02,1798.67,2387.33,2321.3,2079.0,6590,1837.0014285714285,1829.461,1869.2666666666667,-51.0,22.12338312644048,24.631815332016615,86.1912468378664
2020-06-03,1806.0,2381.0,2328.87,2071.0,6591,1828.8585714285714,1830.5833333333333,1867.588888888889,7.329999999999927,21.438611917732825,22.624172201761162,85.9335417823058
2020-06-04,1794.67,2377.67,2319.97,2050.0,6592,1823.8585714285714,1830.1946666666665,1865.9037777777778,-11.329999999999927,25.002948112021034,23.14925585058038,85.85907505816184
2020-06-05,1777.33,2386.0,2320.98,2057.0,6593,1817.7628571428572,1829.1723333333332,1863.9,-17.340000000000146,30.661593084554607,24.782827853891597,85.7977371824185
2020-06-08,1762.67,2387.67,2313.44,2048.0,6594,1805.4771428571428,1828.0169999999998,1861.3111111111111,-14.659999999999854,33.32716545326498,27.024924912949565,85.29080266348582
2020-06-09,1784.67,2433.0,2353.6,2074.0,6595,1796.24,1827.5393333333334,1859.3111111111111,22.0,27.618804584430855,27.674326199088355,84.94963284267503
2020-06-10,1772.0,2411.67,2337.08,2058.0,6596,1785.1442857142858,1826.5393333333334,1857.2963333333335,-12.670000000000073,15.533827449931524,29.132599104328875,84.84496831402366
2020-06-11,1743.67,2318.0,2260.91,1987.0,6597,1777.287142857143,1823.784,1854.989,-28.329999999999927,20.626953818137032,32.82769453182298,85.08231189777707
2020-06-12,1767.0,2331.33,2273.8,2020.0,6598,1771.7157142857143,1821.8283333333334,1852.5223333333333,23.329999999999927,16.41614434768552,34.42042047100978,84.36853998644085
2020-06-15,1653.67,2254.33,2165.55,1921.0,6599,1751.5728571428572,1816.895,1848.4705555555556,-113.32999999999993,45.064190038379415,46.050545075198904,85.0696373614992
2020-06-16,1655.33,2257.67,2170.82,1929.0,6600,1734.1442857142858,1811.4726666666668,1844.2594444444444,1.6599999999998545,55.76387536069829,54.68370039778003,85.14644191980973
2020-06-17,1634.33,2223.33,2130.19,1904.0,6601,1715.81,1805.4946666666667,1839.8556666666668,-21.0,65.13295607195941,63.523416031937046,85.64485449366774
2020-06-18,1655.0,2243.0,2150.54,1918.0,6602,1697.2857142857142,1800.1613333333335,1835.7334444444446,20.670000000000073,60.56391138218872,69.16408953292351,85.5130726738342
2020-06-19,1647.67,2225.33,2131.38,1905.0,6603,1679.5242857142857,1793.9393333333333,1831.8001111111112,-7.329999999999927,52.72434663963135,74.19712272203402,85.93515564888233
2020-06-22,1652.0,2248.33,2153.28,1912.0,6604,1666.4285714285713,1787.3226666666667,1827.8926666666669,4.329999999999927,44.94732080584363,77.74525921606654,86.02759076360282
2020-06-23,1645.33,2261.33,2162.25,1910.0,6605,1649.047142857143,1779.9446666666668,1824.0296666666668,-6.670000000000073,7.497876842611726,80.41236526688375,86.3356445775001
2020-06-24,1659.33,2276.0,2170.44,1925.0,6606,1649.8557142857142,1774.3446666666666,1820.111111111111,14.0,8.337653261493271,82.81263316639946,85.70941570405381
2020-06-25,1704.67,2349.33,2233.09,1990.0,6607,1656.9042857142856,1769.1336666666668,1816.8666666666666,45.340000000000146,22.523914592620432,82.08717210393831,84.4685621859313
2020-06-26,1648.33,2252.67,2143.27,1911.0,6608,1658.9042857142856,1762.3669999999997,1812.7628888888887,-56.340000000000146,20.735960597691673,83.43373712526744,83.57035802173472
2020-06-29,1641.33,2226.0,2121.64,1888.0,6609,1656.9514285714286,1755.078,1808.4146666666668,-7.0,21.782243861073628,84.15878532621984,82.16897405398493
2020-06-30,1604.67,2174.67,2081.06,1852.0,6610,1650.8085714285714,1746.8893333333333,1803.770222222222,-36.659999999999854,29.52359758379486,86.49024828161039,81.73470719043686
2020-07-01,1587.33,2163.33,2072.76,1841.0,6611,1641.57,1737.8113333333333,1799.2405555555556,-17.340000000000146,37.99234133353736,88.51333972065584,82.31216155674196
2020-07-02,1599.0,2171.33,2083.84,1855.0,6612,1634.9514285714286,1729.567,1794.9331111111112,11.670000000000073,41.13379973885585,89.56926470806422,82.53685585535584
2020-07-03,1584.0,2165.83,2071.17,1842.0,6613,1624.19,1721.3003333333334,1790.6627777777778,-15.0,43.47990302048093,91.21857813206256,83.40254881226922
2020-07-06,1585.33,2160.33,2070.92,1831.31,6614,1607.1414285714286,1712.044666666667,1786.3516666666667,1.3299999999999272,26.899518229066658,90.42870232982368,83.88088147469746
2020-07-07,1578.67,2152.67,2070.42,1832.53,6615,1597.19,1703.6779999999999,1782.3035555555557,-6.6599999999998545,21.456979439567668,90.78132218650151,85.01964932585656
2020-07-08,1553.33,2110.67,2034.09,1796.0,6616,1584.6185714285714,1694.789,1778.0108888888888,-25.340000000000146,16.48982557889037,92.04562007410192,86.72108144935885
2020-07-09,1561.0,2154.0,2062.89,1825.55,6617,1578.3799999999999,1685.2,1773.9034444444444,7.670000000000073,15.889329753110575,90.43213416509347,88.15200825800082
2020-07-10,1577.0,2173.33,2085.34,1842.92,6618,1576.9042857142856,1676.1223333333332,1770.170111111111,16.0,15.391461764275615,86.99140225780864,89.30240434244696
2020-07-13,1573.67,2190.67,2088.47,1837.96,6619,1573.2857142857142,1666.9223333333332,1766.7145555555555,-3.3299999999999272,11.916124729728065,82.48220412800768,90.82612230246848
2020-07-14,1564.67,2162.33,2063.82,1809.45,6620,1570.5242857142857,1659.1223333333332,1763.3183333333332,-9.0,11.239961235448957,80.63733154807154,92.60541959111548
2020-07-15,1542.67,2147.0,2045.65,1793.22,6621,1564.43,1650.3446666666669,1760.036888888889,-22.0,13.258269117908148,78.39899540757983,95.12748390824149
2020-07-16,1546.0,2170.0,2061.61,1803.29,6622,1559.7628571428572,1642.0556666666669,1756.4887777777776,3.3299999999999272,13.159926183138916,75.71326443634133,97.09108034606065
2020-07-17,1556.33,2167.33,2061.39,1802.38,6623,1560.1914285714286,1634.6889999999999,1752.6776666666665,10.329999999999927,12.96288988954734,72.79261171062146,98.14727766208337
2020-07-20,1562.67,2218.33,2099.23,1834.94,6624,1560.43,1628.0223333333336,1749.448111111111,6.3400000000001455,12.995577452970341,69.7627585504818,99.56988176564828
2020-07-21,1543.33,2179.0,2073.18,1804.08,6625,1555.6200000000001,1619.9776666666664,1746.1443333333332,-19.340000000000146,12.036074941722076,64.81571540399304,101.42475253647345
2020-07-22,1550.0,2202.67,2089.03,1803.15,6626,1552.2385714285715,1612.5776666666666,1743.2924444444443,6.670000000000073,9.082456401679906,59.29892594730374,103.29506698592493
2020-07-23,1549.67,2201.33,2090.36,1798.44,6627,1550.0957142857144,1606.111,1740.248,-0.32999999999992724,7.244082314144432,54.92696005007807,104.92444733067083
2020-07-24,1553.0,2223.33,2105.9,1810.12,6628,1551.5714285714287,1598.9776666666667,1737.2591111111112,3.3299999999999272,6.492430024400747,46.572572932341345,106.39062229147284
2020-07-27,1567.33,2275.67,2149.04,1828.72,6629,1554.6185714285714,1596.0996666666665,1734.733111111111,14.329999999999927,8.217928426421265,45.73648995797749,107.70295570049615
2020-07-28,1571.67,2281.33,2159.19,1840.71,6630,1556.81,1593.3110000000001,1732.096111111111,4.3400000000001455,10.483413884295162,44.5352418644947,108.76433866673311
2020-07-29,1605.33,2331.0,2208.12,1876.35,6631,1562.9042857142856,1592.3443333333332,1729.6627777777778,33.659999999999854,21.288809155068883,43.92474361066177,109.12683570954889
2020-07-30,1609.33,2344.67,2222.58,1884.53,6632,1572.3328571428572,1590.822,1727.259,4.0,25.394188780358842,42.44483855544747,109.37071561357996
2020-07-31,1630.33,2399.0,2271.08,1920.99,6633,1583.8085714285714,1590.244,1725.1626666666666,21.0,31.12409807457106,41.75649019136362,109.40067376292366
2020-08-03,1675.33,2457.0,2323.08,1977.06,6634,1601.76,1591.0216666666668,1723.8626666666669,45.0,42.36195266199042,43.140592380234416,109.28865522713093
2020-08-04,1670.33,2443.33,2314.06,1964.64,6635,1618.5214285714285,1591.8549999999998,1722.7626666666665,-5.0,43.05984031116074,44.44748701245257,109.3240966869193
2020-08-05,1673.67,2470.67,2335.39,1966.17,6636,1633.712857142857,1592.333,1721.7886666666668,3.3400000000001455,40.682193366959474,45.267693446850195,109.3671140844105
2020-08-06,1683.67,2498.67,2357.02,1988.38,6637,1649.712857142857,1591.633,1721.059111111111,10.0,33.6269860451429,43.602397921224025,109.40032389746531
2020-08-07,1711.0,2528.0,2380.77,2021.87,6638,1664.8085714285714,1593.7220000000002,1720.7665555555554,27.329999999999927,34.09730411078408,47.71933652743611,109.39152896525952
2020-08-10,1708.33,2482.67,2359.57,1677.28,6639,1678.9514285714286,1595.9553333333336,1720.2035555555556,-2.6700000000000728,27.055057708744165,51.44657622286917,109.32291271001775
2020-08-11,1683.33,2450.67,2327.03,1977.86,6640,1686.5228571428572,1598.5773333333334,1719.1480000000001,-25.0,16.561500248489523,53.854176153697,109.21394992803263
2020-08-12,1696.0,2458.67,2336.78,1981.71,6641,1689.4757142857143,1602.1996666666666,1717.5702222222224,12.670000000000073,16.068604852610218,56.6534933325355,108.50102873204264
